"HeroProductID","NeueArtikelnummer","UrspruenglicheArtikelnummer","Bezeichnung","Beschreibung","Preis","Lieferant","Typ","DeaktiviertAm"
"Ge7LQdOXgAA","ALT-GWS.LV23-07.01.22-Ge7L","GWS.LV23-07.01.22","[ALT 15.0808 EUR] GWS.LV23-07.01.22","Bewegungsfugenprofil für den Einbau in
vorbeschriebenen elastischen Bodenbelag mit seitlich angeordneten Metallprofilen aus Edelstahl mit trapezförmig gelochten Befestigungsschenkeln und einer 6 mm breiten Bewegungszone aus thermoplastischem Elastomer,

Material:
Edelstahl V2A

liefern und unter Beachtung der Herstellerangaben
fachgerecht einbauen.

Hersteller/ Fabrikat:
Schlüter
oder gleichw.
angeb. Fabrikat:

''","15,0808","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQehXgAA","ALT-GWS.LV23-07.01.24-Ge7L","GWS.LV23-07.01.24","[ALT 33.3645 EUR] GWS.LV23-07.01.24","Einzelene lose Holzdielen in erforderlichem Ausmaß einschneiden/ kürzen.
Die alten Bretter aufnehmen und entsorgen,
Nägel, die in der Diele verbleiben, sofort flach schlagen.
Nägel im Balken/ der Unterkonstruktion sind zu entfernen.

Dielenbretter in gleicher Holzart und Stärke, wie Bestand, liefern und fachgerecht befestigen.

Alternativ bei nicht ausreichenden Untergrundtragverhalten:

Die Holzdiele ist mittels standhaften Unterbau/ od. unterschäumen  zu verstärken damit die
Diele bündig mit dem Bestandboden abschließt.","33,3645","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScJWlIsAA","ALT-GWS.LV23-07.02.1-GGSc","GWS.LV23-07.02.1","[ALT 25 EUR] GWS.LV23-07.02.1","Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen
einschl. aller Nebenkosten, wie.z.B. Auslösung, Fahr- und Wegegeld, Unternehmerzuschlag etc.

Ausführung nur nach Genehmigung der Bauleitung/ des AG
Nachweise sind innerhalb von drei Tagen nach durchgeführter Leistung unaufgefordert dem AG im Original zur Verfügung zu stellen.","25",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQhpXgAA","ALT-GWS.LV23-08.01.9-Ge7L","GWS.LV23-08.01.9","[ALT 74.5982 EUR] GWS.LV23-08.01.9","Beide Wellenlager am vorhandenen Rollladen ausbauen, neue Wellenlager (Fertigkastenlager) liefern und
einbauen, einschließlich festzementieren.","74,5982","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQh5XgAA","ALT-GWS.LV23-08.01.10-Ge7L","GWS.LV23-08.01.10","[ALT 59.2789 EUR] GWS.LV23-08.01.10","Vorhandene Rollladenwelle ausbauen, neue Achtkant-Stahlwelle mit Teleskop Kapsel oder neue
Welle liefern und einbauen.
Ausführung: Achtkant-Stahlwelle mit Teleskop Kapsel","59,2789","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQieXgAA","ALT-GWS.LV23-08.01.14-Ge7L","GWS.LV23-08.01.14","[ALT 74.5982 EUR] GWS.LV23-08.01.14","Vorhandenes Schall-EX-Element aus WE- oder Zimmertür  entfernen und neues Schall-EX- Element liefern und montieren.

Hersteller/ Fabrikat:
ATHMER
oder gleichw.
angeb. Fabrikat:

''","74,5982","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQjEXgAA","ALT-GWS.LV23-08.01.16-Ge7L","GWS.LV23-08.01.16","[ALT 32.9697 EUR] GWS.LV23-08.01.16","WE-Tür Zylinder aufbohren und neuen Zylinder 
liefen und einsetzten

Fabrikat: Abus
od. gleichwe.
angeb- Fabrikat: 

''","32,9697","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScJjMIsAA","ALT-GWS.LV23-08.02.2-GGSc","GWS.LV23-08.02.2","[ALT 41.6667 EUR] GWS.LV23-08.02.2","Beschlagsteile verstezen, groß
(wie Eckbandlager, Scheren, Axerarme, Fenster- oder Türheber) an Fenstern oder Balkontüren","41,6667",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQjzXgAA","ALT-GWS.LV23-08.02.3-Ge7L","GWS.LV23-08.02.3","[ALT 51.6024 EUR] GWS.LV23-08.02.3","Kleine Beschlagsteile (wie Schließbleche Fensterwinkel bis 120 mm) oder große
Beschlagsteile (wie Eckbandlager oder Verbundfensterkupplung) ausbauen und durch neu geliefertes Bauteil
gleicher Ausführung ersetzen.","51,6024","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQkDXgAA","ALT-GWS.LV23-08.02.4-Ge7L","GWS.LV23-08.02.4","[ALT 59.9557 EUR] GWS.LV23-08.02.4","Beschlagsteile erneuern, groß
(wie Eckbandlager oder Verbundfensterkupplung)","59,9557","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQkTXgAA","ALT-GWS.LV23-08.02.5-Ge7L","GWS.LV23-08.02.5","[ALT 63.9977 EUR] GWS.LV23-08.02.5","","63,9977","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQlkXgAA","ALT-GWS.LV23-08.02.9-Ge7L","GWS.LV23-08.02.9","[ALT 75.4499 EUR] GWS.LV23-08.02.9","Vorhandenen Drehkippbeschlag (je nach Ausführung auch mit Umstell- oder Einhandhebel) komplett ausbauen, neu liefern und einbauen.","75,4499","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQl4XgAA","ALT-GWS.LV23-08.02.10-Ge7L","GWS.LV23-08.02.10","[ALT 49.8508 EUR] GWS.LV23-08.02.10","Einzelteile eines vorhandenen Drehkippbeschlages
(Axerarmschere mit o. ohne Zuhaltung, unteres Kippriegelbauteil, Umlenkgetriebe, Unterbandverschluss,
Ecklager, obere Kippschere, Getriebenuss/Adapter (verdeckt liegend), Dreh-Kipp-Umstellhebel) ausbauen,
neu liefern und einbauen. Ohne Schließblecharbeiten.","49,8508","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQmRXgAA","ALT-GWS.LV23-08.02.11-Ge7L","GWS.LV23-08.02.11","[ALT 32.3357 EUR] GWS.LV23-08.02.11","Vorhandenes Fensterband (Einschraubband, Aufschraubband oder Fitschenband (Einstemmband)) ausbauen,
neu liefern und einbauen.","32,3357","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPV1XgAA","ALT-GWS.LV23-01.01.13-Ge7L","GWS.LV23-01.01.13","[ALT 13.4732 EUR] GWS.LV23-01.01.13","Rückbau des vorhandenen Küchenfliesenspiegels
einschl. Mörtel/ Klebebett bis auf den tragfähigen Untergrund
sowie Abtransport des Bauschutts
Entsorgung nach AVV Schlüssel.

Transportwege des Schutts  bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","13,4732","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LSOlXgAA","ALT-GWS.LV23-21.02.01.19-Ge7L","GWS.LV23-21.02.01.19","[ALT 0 EUR] GWS.LV23-21.02.01.19","Duschtasse Duschplan
Abmessungen:
800 mm x 1400 mm,
Höhe: 65mm","0","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQgkXgAA","ALT-GWS.LV23-08.01.3-Ge7L","GWS.LV23-08.01.3","[ALT 19.3156 EUR] GWS.LV23-08.01.3","Vorhandenes Kantengetriebe, Schlagleistengetriebe, Balkontürheber, Oberlichtöffner oder
Drehkippbeschlag (auch verdeckt liegend) -falls erforderlich- ausbauen, richten, ölen
bzw. fetten, gangbar
herrichten und wieder einbauen.

Abrechnung je Fenster- oder Balkontürelement.","19,3156","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LRPFXgAA","ALT-GWS.LV23-09.05.13-Ge7L","GWS.LV23-09.05.13","[ALT 8.066 EUR] GWS.LV23-09.05.13","","8,066","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LQNaXgAA","ALT-GWS.LV23-06.01.18-Ge7L","GWS.LV23-06.01.18","[ALT 3.5749 EUR] GWS.LV23-06.01.18","Sockelleiste aus ganzer Bodenfliese Pos 06.01.16 ,
gem DIN 14411,
im Innenbereich liefern und fachgerecht verlegen.
Es ist im Weiteren Verlauf darauf zu achten das die Schnittkante am Boden angesetzt wird.

Nennmaß:   60/ 600 mm","3,5749","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPToXgAA","ALT-GWS.LV23-01.01.5-Ge7L","GWS.LV23-01.01.5","[ALT 309.8836 EUR] GWS.LV23-01.01.5","Containerstellung
für gemischte (leichte) Abfälle
liefern und entsorgen inkl. Containermiete
für die Dauer der Vorhaltung.
Der Untergrund des Aufstellortes ist gegen mechanische Beschädigung zu schützen.
Beschädigungen aus Mißachtung gehen zu Lasten des Unternehmers.

Containerstellung und Aufstellort in vorheriger
Abstimmung mit der Bauleitung/ dem AG","309,8836","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPT7XgAA","ALT-GWS.LV23-01.01.6-Ge7L","GWS.LV23-01.01.6","[ALT 390.7228 EUR] GWS.LV23-01.01.6","Containerstellung
für gemischte (leichte) Abfälle
liefern und entsorgen inkl. Containermiete
für die Dauer der Vorhaltung.
Der Untergrund des Aufstellortes ist gegen mechanische Beschädigung zu schützen.
Beschädigungen aus Mißachtung gehen zu Lasten des Unternehmers.

Containerstellung und Aufstellort in vorheriger
Abstimmung mit der Bauleitung/ dem AG","390,7228","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPWqXgAA","ALT-GWS.LV23-01.01.16-Ge7L","GWS.LV23-01.01.16","[ALT 21.8266 EUR] GWS.LV23-01.01.16","Rückbau vorhandener Werksteinbeläge im Mörtelbett in Unterschiedlichen Abmessungen und Stärken inkl.
Rückbau von Sockelfliesen bis auf den tragfähigen Untergrund
sowie Abtransport des Bauschutts.
Entsorgung nach AVV Schlüssel.

Untergund: Stb/ Estrich

Transportwege des Schutts bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","21,8266","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPXOXgAA","ALT-GWS.LV23-01.01.19-Ge7L","GWS.LV23-01.01.19","[ALT 15.4942 EUR] GWS.LV23-01.01.19","Abbruch Estrich, Ausführung im Verbund, schwimmend od. auf Trennlage einschl., Folie, Dämmungen, Abdichtungen, Randdämmstreifen einschl.
Entsorgung nach AVV .Schlüssel

Untergrund: Stb-Decke, bzw Bodenplatte
Gesmataufbaustärke bis : 7 cm

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","15,4942","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPZHXgAA","ALT-GWS.LV23-01.01.26-Ge7L","GWS.LV23-01.01.26","[ALT 64.6714 EUR] GWS.LV23-01.01.26","Ausbau von Stahl-/Alu-Glas-Rahmentür, 2-flg,
ggf. mit seitl. Festverglasunf und  Beschlägen
Entsorgung nach AVV Schlüssel.

Material: Glas, Metall
Größe:B=  1,51 m  bis 2,51m / H= 2.26m bis 2.51 m

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","64,6714","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPhsXgAA","ALT-GWS.LV23-01.01.27-Ge7L","GWS.LV23-01.01.27","[ALT 56.5874 EUR] GWS.LV23-01.01.27","Ausbau Fenster einschl. Rahmen, Flügel und Verglasung
inkl. aller Beschläge.
Entsorgung nach AVV Schlüssel.

Material: Holz, Kunststoff, Metall, Glas
Wanddicke: bis 38 cm
Größe: bis 2,50 m²

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","56,5874","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPh9XgAA","ALT-GWS.LV23-01.01.28-Ge7L","GWS.LV23-01.01.28","[ALT 92.2914 EUR] GWS.LV23-01.01.28","Ausbau Fenster einschl. Rahmen, Flügel und Verglasung
inkl. aller Beschläge.
Entsorgung nach AVV Schlüssel.

Material: Holz, Kunststoff, Metall, Glas
Wanddicke: bis 38 cm
Größe: über 2,50 m² bis 3,5 m²

Transportwege der Reststoffe bis in den vorgesehenen Entsorgungsbehälter ( ggf. Container ) sind in den Einheitpreis einzukalkulieren und werden nicht gesondert vergütet.","92,2914","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPiQXgAA","ALT-GWS.LV23-01.01.29-Ge7L","GWS.LV23-01.01.29","[ALT 54.5665 EUR] GWS.LV23-01.01.29","Rollladen komplett, über gesamte Fensterbreite, 
mit Welle, Gurtband, Rollladenwickler und Rollladenwicklerabdeckung und oberer Durchführung, Rollladenkasten und Führungsschienen ausbauen und entsorgen.
Material Rolladen: Kunststoff/ Holz

Das lichte Fertigmaß innen ist ca. 10-15 cm größer in der Breite.
Die Rolllädenkästen sind ca. 20-30 cm breiter als das lichte Fenstermaß innen.","54,5665","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScIf8IsAA","ALT-GWS.LV23-01.02.1-GGSc","GWS.LV23-01.02.1","[ALT 25 EUR] GWS.LV23-01.02.1","Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen
einschl. aller Nebenkosten, wie.z.B. Auslösung, Fahr- und Wegegeld, Unternehmerzuschlag etc.

Ausführung nur nach Genehmigung der Bauleitung/ des AG
Nachweise sind innerhalb von drei Tagen nach durchgeführter Leistung unaufgefordert dem AG im Original zur Verfügung zu stellen.","25",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPkKXgAA","ALT-GWS.LV23-02.01.3-Ge7L","GWS.LV23-02.01.3","[ALT 61.3092 EUR] GWS.LV23-02.01.3","Plansteine KSL-R(P) versetzt in Dünnbettmörtel
Steinfestigkeitsklasse 12
Rohdichteklasse 1,4
Mauerwerksdicke 24,0 cm
Steinformat 8 DF (LxDxH) 248x240x248

Hersteller: UNIKA Kalksandsteinwerke 
od. gleichw.
angeb. Fabrikat:
''","61,3092","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPkeXgAA","ALT-GWS.LV23-02.01.4-Ge7L","GWS.LV23-02.01.4","[ALT 56.3992 EUR] GWS.LV23-02.01.4","Mauerwerk nach DIN EN 1996 Wohnungstrennwand für späteren Dünnlagen-/ Putzauftrag, ohne Stoßfugenvermörtelung, 
Kalksandstein nach DIN EN 771-2 in Verbindung mit DIN 20000-402, inkl. Kimm- und Höhenausgleichschichten,

Plansteine KS-R(P) versetzt in Dünnbettmörtel
Steinfestigkeitsklasse 20
Rohdichteklasse 2,0
Mauerwerksdicke 20,0 cm
Steinformat 7 DF (LxDxH) 248x200x248

Hersteller: UNIKA Kalksandsteinwerke 
od. gleichw.
angeb. Fabrikat:
''","56,3992","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPmJXgAA","ALT-GWS.LV23-02.01.9-Ge7L","GWS.LV23-02.01.9","[ALT 43.7923 EUR] GWS.LV23-02.01.9","Tür- bzw. Fensterstürze in statisch erforderlicher Dimension als Flachsturz zur Überdeckung einer Öffnungn in vorh. Mauerwerk

Material: KS Schale mit bewehrter Betonfüllung
Lichte Öffnung: &lt; 2,135
Aufmaß: lichte Öffnungsbreite
Wandstärke: d = bis 11,5 cm

Liefern und einbauen.","43,7923","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPm1XgAA","ALT-GWS.LV23-02.01.11-Ge7L","GWS.LV23-02.01.11","[ALT 67.679 EUR] GWS.LV23-02.01.11","Material: KS Schale mit bewehrter Betonfüllung
Lichte Öffnung: &lt; 2,135
Aufmaß: lichte Öffnungsbreite
Wandstärke: d = bis 24 cm

Liefern und einbauen.","67,679","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPoUXgAA","ALT-GWS.LV23-02.01.16-Ge7L","GWS.LV23-02.01.16","[ALT 58.1244 EUR] GWS.LV23-02.01.16","Größe:  &gt; 400cm² bis 1m²
Wandstärke: bis 24 cm","58,1244","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPqnXgAA","ALT-GWS.LV23-02.02.3-Ge7L","GWS.LV23-02.02.3","[ALT 15.0696 EUR] GWS.LV23-02.02.3","Nicht tragfähige, hohlstehende Putzflächen abschlagen, Fugen auskratzen, trocken reinigen und Schutt entfernen. Fehlstellen mit Gipsputz MG PIV nach DIN 18550 flächenbündig aufputzen.

Mittlere Putzdicke:10-15 mm

Produkt: Knauf Rotband Pro
od. gleichw.
angeb. Fabrikat:
''","15,0696","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPrWXgAA","ALT-GWS.LV23-02.02.5-Ge7L","GWS.LV23-02.02.5","[ALT 2.7583 EUR] GWS.LV23-02.02.5","Organische Haftbrücke auf Betondecken und -wänden, Betonfertigteilen, auf Dämmstoffplatten (z.B. extrudiertes Polystyrol) oder Polystyrol- Schalungssteinen.

Produkt: Knauf Betokontakt
od. gleichw.
angeb. Fabrikat:
''","2,7583","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPrpXgAA","ALT-GWS.LV23-02.02.6-Ge7L","GWS.LV23-02.02.6","[ALT 1.9913 EUR] GWS.LV23-02.02.6","Aufbrennsperre für stark saugende Untergründe
Organische Grundierung auf stark saugenden Putzuntergründen wie Kalksandstein, Porenbeton etc.

Produkt: Knauf Aufbrennsperre
od. gleichw.
angeb. Fabrikat:
''","1,9913","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPsgXgAA","ALT-GWS.LV23-02.02.9-Ge7L","GWS.LV23-02.02.9","[ALT 14.8005 EUR] GWS.LV23-02.02.9","Verputzen von Pfeiler und Stützen. 

Untergrund Beton/ MW
Abmessungen: bis 25 x 25 cm
Oberfläche: Q2 - geglättet

Produkt: Knauf MP 75 Diamant
od. gleichw.
angeb. Fabrikat:
''","14,8005","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScIo7IsAA","ALT-GWS.LV23-02.02.11-GGSc","GWS.LV23-02.02.11","[ALT 1.7708 EUR] GWS.LV23-02.02.11","Zulageposition für Mehrputzdicke auf Decken und Wänden
für max. 5 mm Putzdicke für Gips-Leichtputz","1,7708",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPuCXgAA","ALT-GWS.LV23-02.02.14-Ge7L","GWS.LV23-02.02.14","[ALT 2.2066 EUR] GWS.LV23-02.02.14","Zulageposition für Mehrputzdicke auf Decken und Wänden
für max. 5 mm Putzdicke für Kalk-Zement-Putz","2,2066","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"GGScIqRIsAA","ALT-GWS.LV23-02.03.2-GGSc","GWS.LV23-02.03.2","[ALT 20 EUR] GWS.LV23-02.03.2","Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen
einschl. aller Nebenkosten, wie.z.B. Auslösung, Fahr- und Wegegeld, Unternehmerzuschlag etc.

Ausführung nur nach Genehmigung der Bauleitung/ des AG
Nachweise sind innerhalb von drei Tagen nach durchgeführter Leistung unaufgefordert dem AG im Original zur Verfügung zu stellen.","20",,"Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPx6XgAA","ALT-GWS.LV23-04.01.12-Ge7L","GWS.LV23-04.01.12","[ALT 18.9589 EUR] GWS.LV23-04.01.12","Freies lotrechtes Wandende der Trockenbau Ständerwerkswand herstellen.

Leistungsbestandteile zur Ausführung
inkl. fachgerechtem Verbau von UA Profilen
inkl. doppellagiger Beplankung der Stirnflächen
inkl. Verbau von Kantenschutzprofilen


UA Profile
angeb. Hersteller/ Fabrikat:

''


Kantenschutzprofile
angeb. Hersteller/ Fabrikat:

''","18,9589","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPyOXgAA","ALT-GWS.LV23-04.01.13-Ge7L","GWS.LV23-04.01.13","[ALT 26.1363 EUR] GWS.LV23-04.01.13","Freies lotrechtes Wandende der Trockenbau Ständerwerkswand herstellen.

Leistungsbestandteile zur Ausführung
wie Vorposition, jedoch d = bis 300 mm","26,1363","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPzjXgAA","ALT-GWS.LV23-04.01.17-Ge7L","GWS.LV23-04.01.17","[ALT 3.5074 EUR] GWS.LV23-04.01.17","Zulage zu vor beschriebener Wände für das Herstellen von Aussparrungen best. aus: -  Aussparrungsgröße  bis Durchmesser 50mm einschl. event. erforderlicher Anpassarbeiten der Unterkonstruktion","3,5074","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LPz1XgAA","ALT-GWS.LV23-04.01.18-Ge7L","GWS.LV23-04.01.18","[ALT 3.5887 EUR] GWS.LV23-04.01.18","Zulage zu vor beschriebener Wände für das Herstellen von Aussparrungen best. aus: -  Aussparrungsgröße  bis Durchmesser &gt; 50mm  bis 100 mm einschl. event. erforderlicher Anpassarbeiten der Unterkonstruktion","3,5887","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP0HXgAA","ALT-GWS.LV23-04.01.19-Ge7L","GWS.LV23-04.01.19","[ALT 3.1892 EUR] GWS.LV23-04.01.19","Zulage zu vor beschriebener Wände für das Herstellen von Aussparrungen best. aus: -  Aussparrungsgröße  bis Größe bis 25cm² - einschl. event. erforderlicher Anpassarbeiten der Unterkonstruktion","3,1892","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP0YXgAA","ALT-GWS.LV23-04.01.20-Ge7L","GWS.LV23-04.01.20","[ALT 4.347 EUR] GWS.LV23-04.01.20","Zulage zu vor beschriebener Wände für das Herstellen von Aussparrungen best. aus: -  Aussparrungsgröße  bis Größe &gt; 25cm² bis 100 cm²
einschl. event. erforderlicher Anpassarbeiten der Unterkonstruktion","4,347","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP0pXgAA","ALT-GWS.LV23-04.01.21-Ge7L","GWS.LV23-04.01.21","[ALT 28.5738 EUR] GWS.LV23-04.01.21","Traverse im Wandhohlraum,

aus Mehrschichtholzplatte mit seitlichen Profilanschlüssen,
einschließlich Montagezubehör,
verschraubt mit CW-Profilen mit Bohrschrauben 4,2x13,
für wandhängende Lasten bis 1,5 kN/m Wandlänge.

Ausführung gemäß Knauf Detailblatt W21.de.
Erzeugnis:
Knauf Universal-Traverse W234.de
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","28,5738","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP07XgAA","ALT-GWS.LV23-04.01.22-Ge7L","GWS.LV23-04.01.22","[ALT 32.2302 EUR] GWS.LV23-04.01.22","Traverse im Wandhohlraum,

aus Stahlblech, verzinkt d= 1 mm
Einbau mittels Stanzzange,
für wandhängende Lasten bis 1,5 kN/m Wandlänge.

Ausführung gemäß Knauf Detailblatt W21.de.
Erzeugnis: Knauf Befestigungstraverse W234.de
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","32,2302","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP1QXgAA","ALT-GWS.LV23-04.01.23-Ge7L","GWS.LV23-04.01.23","[ALT 27.7613 EUR] GWS.LV23-04.01.23","Lieferung und Montage  von
Revisionsklappe für Vorsatzschale/ Montagewand *
incl. Auswechslung,*

für den Einbau in beplankte Konstruktionen,
als Standardausführung,mit Oberfläche in Metalloptik weiß pulverbeschichtet,

Abmessung (lichter Durchgang): 200 x 200 mm,
Ausgestattet mit Vierkant-Verriegelung.
Erzeugnis:
Knauf alutop Revisionsklappe Basis
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","27,7613","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP1jXgAA","ALT-GWS.LV23-04.01.24-Ge7L","GWS.LV23-04.01.24","[ALT 35.2095 EUR] GWS.LV23-04.01.24","Lieferung und Montage  von
Revisionsklappe für Vorsatzschale/ Montagewand *
incl. Auswechslung,*

für den Einbau in beplankte Konstruktionen,
als Standardausführung,mit Oberfläche in Metalloptik weiß pulverbeschichtet,

Abmessung (lichter Durchgang): 400 x 400 mm,
Ausgestattet mit Vierkant-Verriegelung.
Erzeugnis:
Knauf alutop Revisionsklappe Basis
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","35,2095","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP2hXgAA","ALT-GWS.LV23-04.01.27-Ge7L","GWS.LV23-04.01.27","[ALT 61.0749 EUR] GWS.LV23-04.01.27","Lieferung und Montage  von
Revisionsklappe für Vorsatzschale/ Montagewand *
incl. Auswechslung,*
vorgerichtet für Einbau in 2x 12,5 mm dick beplankte Konstruktionen
Feuerwiderstandsklasse DIN 4102-2 F30,
mit flächenbündig eingeschraubter Knauf Diamant Hartgipsplatte (GKFI) 12,5 mm,
Abmessung B x H (lichter Durchgang): 200 x 200 mm,
Sicherung des Innendeckels durch selbst justierende Fangarme,
mit nicht sichtbarem Verschluss- und Scharniersystem.
Ausgestattet mit Vierkant-Verriegelung

Erzeugnis:
Knauf Revisionsklappe REVO F30 
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","61,0749","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP2yXgAA","ALT-GWS.LV23-04.01.28-Ge7L","GWS.LV23-04.01.28","[ALT 64.0541 EUR] GWS.LV23-04.01.28","Lieferung und Montage  von
Revisionsklappe für Vorsatzschale/ Montagewand *
incl. Auswechslung,*
vorgerichtet für Einbau in 2x 12,5 mm dick beplankte Konstruktionen
Feuerwiderstandsklasse DIN 4102-2 F30,
mit flächenbündig eingeschraubter Knauf Diamant Hartgipsplatte (GKFI) 12,5 mm,
Abmessung B x H (lichter Durchgang): 400 x 400 mm,
Sicherung des Innendeckels durch selbst justierende Fangarme,
mit nicht sichtbarem Verschluss- und Scharniersystem.
Ausgestattet mit Vierkant-Verriegelung

Erzeugnis:
Knauf Revisionsklappe REVO F30 
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","64,0541","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
"Ge7LP3FXgAA","ALT-GWS.LV23-04.01.29-Ge7L","GWS.LV23-04.01.29","[ALT 69.8772 EUR] GWS.LV23-04.01.29","Revisionsklappe für Montagewand,
incl. zusätzlicher Unterkonstruktion/ Auswechslung *,

vorgerichtet für Einbau in 2x 12,5 mm dick beplankte Konstruktionen
Feuerwiderstandsklasse DIN 4102-2 F90,
flächenbündig eingeschraubter Knauf Diamant Hartgipsplatte (GKFI) 12,5 mm,
Abmessung B x H (lichter Durchgang): 200 x 200 mm,
Sicherung des Innendeckels durch selbst justierende Fangarme,
mit nicht sichtbarem Verschluss- und Scharniersystem.
Ausgestattet mit  Vierkant-Verriegelung

Erzeugnis:
Knauf Revisionsklappe REVO F90 
oder gleichwertig
angeb. Hersteller/ Fabrikat:

''","69,8772","GWS 2025-01","Niedrigerer Preis","2026-01-26 22:15:47"
